TIME,Main(mA),Main Voltage(V),TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS,FRAME_INDEX,FRAME_SUCCESS
1688685056,790.4458009094957,11.961448979591836,40.0,8.0,52.0,1.0,0.0,100.0,9.0,1.0,0.0,29.0,1.0
1688685057,826.0773260612735,11.96089215686275,40.0,8.0,52.5,1.0,0.0,100.0,9.5,1.0,0.0,38.0,1.0
1688685058,846.2596075602755,11.958700000000004,40.0,8.0,53.0,1.0,0.0,100.0,10.0,1.0,0.0,48.0,1.0
1688685059,810.3353574195902,11.96112,40.0,8.0,53.0,14.0,0.0,100.0,3.0,1.0,0.0,57.0,1.0
1688685060,860.2089824109127,11.95824489795918,40.0,8.0,53.0,14.0,0.0,100.0,5.0,1.0,0.0,66.0,1.0
1688685061,807.4625772544422,11.960700000000005,40.0,8.0,54.0,15.0,0.0,100.0,8.0,1.0,0.0,75.0,1.0
1688685062,781.3495004508028,11.96078431372549,40.0,8.0,54.0,15.0,0.0,100.0,8.0,1.0,0.0,85.0,1.0
1688685063,862.7178585062529,11.95837755102041,40.0,8.0,54.0,15.0,0.0,100.0,8.0,1.0,0.0,94.0,1.0
1688685064,791.3828152663764,11.961305000000005,40.0,8.0,54.0,15.0,0.0,100.0,8.0,1.0,0.0,103.0,1.0
1688685065,781.9347102682336,11.962367647058825,40.0,8.0,54.0,15.0,0.0,100.0,7.0,1.0,0.0,112.0,1.0
1688685066,836.069958415953,11.95953125,40.5,8.0,53.5,15.0,0.0,100.0,7.0,1.0,0.0,122.0,1.0
1688685067,761.086587866569,11.963264705882352,41.0,8.0,53.0,15.0,0.0,100.0,7.0,1.0,0.0,131.0,1.0
1688685068,798.7279761389177,11.96066,41.0,8.0,54.0,17.0,0.0,100.0,4.0,1.0,0.0,140.0,1.0
1688685069,892.0847600993054,11.956454081632652,41.0,8.0,54.0,17.0,0.0,100.0,5.0,1.0,0.0,149.0,1.0
1688685070,811.7029692220151,11.962650000000002,41.0,8.0,54.0,15.0,0.0,100.0,8.0,1.0,0.0,158.0,1.0
1688685071,875.8193316637353,11.957328431372549,41.0,8.0,54.0,15.0,0.0,100.0,9.5,1.0,0.0,168.0,1.0
1688685072,798.0268889386244,11.962320000000002,41.0,8.0,54.0,15.0,0.0,100.0,11.0,1.0,0.0,177.0,1.0
1688685073,793.1155519748205,11.96047448979592,41.0,8.0,54.0,15.0,0.0,100.0,7.0,1.0,0.0,186.0,1.0
1688685074,772.6006441434065,11.961675,41.0,8.0,54.0,16.0,0.0,100.0,4.0,1.0,0.0,195.0,1.0
1688685075,776.1274030667182,11.9630637254902,41.0,8.0,54.5,16.0,0.0,100.0,5.5,1.0,0.0,205.0,1.0
1688685076,783.1793345404674,11.96175510204082,41.0,8.0,55.0,16.0,0.0,100.0,7.0,1.0,0.0,214.0,1.0
1688685077,879.0380140640524,11.95759,41.0,8.0,54.0,16.0,0.0,100.0,8.0,1.0,0.0,223.0,1.0
1688685078,830.7803103748121,11.959115,41.0,8.0,55.0,16.0,0.0,100.0,7.0,1.0,0.0,232.0,1.0
1688685079,775.0808237644749,11.96374019607843,42.0,8.0,55.0,16.0,0.0,100.0,9.0,1.0,0.0,242.0,1.0
1688685080,823.0345141513865,11.958280612244902,42.0,8.0,54.5,16.0,0.0,100.0,6.5,1.0,0.0,251.0,1.0
1688685081,781.7460351070798,11.962949999999996,42.0,8.0,54.0,16.0,0.0,100.0,4.0,1.0,0.0,260.0,1.0
1688685082,868.0563918650674,11.958485,42.0,8.0,55.0,15.0,0.0,100.0,7.0,1.0,0.0,269.0,1.0
1688685083,834.4498488955655,11.958525510204074,42.0,8.0,55.0,15.0,0.0,100.0,11.0,1.0,0.0,279.0,1.0
1688685084,839.8597834363995,11.96,42.0,8.0,55.0,15.0,0.0,100.0,10.0,1.0,0.0,288.0,1.0
1688685085,800.3049325675938,11.960104999999997,42.0,8.0,55.0,15.0,0.0,100.0,8.5,1.0,0.0,297.0,1.0
1688685086,743.307521923072,11.96388265306123,42.0,8.0,55.0,15.0,0.0,100.0,7.0,1.0,0.0,306.0,1.0
1688685087,835.9444200143568,11.960055,42.0,8.0,54.0,15.0,0.0,100.0,3.0,1.0,0.0,315.0,1.0
1688685088,813.9052959636359,11.959818627450982,42.0,8.0,55.0,16.0,0.0,100.0,4.0,1.0,0.0,325.0,1.0
1688685089,759.6173992541459,11.962867346938772,42.0,8.0,55.0,16.0,0.0,100.0,7.0,1.0,0.0,334.0,1.0
1688685090,858.3880539567278,11.957840000000004,42.0,8.0,54.5,16.0,0.0,100.0,9.0,1.0,0.0,343.0,1.0
1688685091,764.0001064555088,11.96393,42.0,8.0,54.0,16.0,0.0,100.0,11.0,1.0,0.0,352.0,1.0
1688685092,831.5272177876775,11.960088235294116,42.0,8.0,55.0,16.0,0.0,100.0,10.0,1.0,0.0,362.0,1.0
1688685093,748.5972476750014,11.963642857142858,42.0,8.0,54.0,16.0,0.0,100.0,6.0,1.0,0.0,371.0,1.0
1688685094,849.2119106430624,11.959900000000005,42.0,8.0,55.0,16.0,0.0,100.0,8.0,1.0,0.0,380.0,1.0
1688685095,822.3622421281735,11.960935000000005,42.0,8.0,55.0,16.0,0.0,100.0,6.0,1.0,0.0,389.0,1.0
1688685096,831.2397194195885,11.961994897959183,42.0,8.0,55.0,16.0,0.0,100.0,4.0,1.0,0.0,399.0,1.0
1688685097,806.6995801615383,11.961607843137257,42.0,8.0,55.0,16.0,0.0,100.0,7.0,1.0,0.0,408.0,1.0
1688685098,838.5229884978279,11.960535000000002,42.0,8.0,55.0,16.0,0.0,100.0,7.0,1.0,0.0,417.0,1.0
1688685099,789.4859247558852,11.96213,42.0,8.0,55.0,16.5,0.0,100.0,5.5,1.0,0.0,426.0,1.0
1688685100,847.9469099294223,11.959545918367343,42.0,8.0,55.0,17.0,0.0,100.0,4.0,1.0,0.0,436.0,1.0
1688685101,857.9372371928075,11.959795,42.0,8.0,55.0,17.0,0.0,100.0,7.0,1.0,0.0,445.0,1.0
1688685102,777.7059279969326,11.96302450980392,42.0,8.0,55.0,17.0,0.0,100.0,3.0,1.0,0.0,454.0,1.0
1688685103,809.1760599970784,11.96201020408163,43.0,8.0,55.0,15.0,0.0,100.0,9.0,1.0,0.0,463.0,1.0
1688685104,814.3843098450118,11.960359999999996,43.0,8.0,54.5,15.0,0.0,100.0,8.0,1.0,0.0,472.0,1.0
1688685105,856.5930227110321,11.960609999999996,43.0,8.0,54.0,15.0,0.0,100.0,7.0,1.0,0.0,482.0,1.0
1688685106,817.2588403507363,11.959720000000004,43.0,8.0,55.0,17.0,0.0,100.0,7.0,1.0,0.0,491.0,1.0
