TIME,Total_I,Total_U,MPPT1_Uin,MPPT1_Iin,MPPT1_Iout,MPPT2_Uin,MPPT2_Iin,MPPT2_Iout,BATTERY1_U,BATTERY1_I,BATTERY2_U,BATTERY2_I,UV_U_3V3,UV_I,POBC_I_5V,XMIT_A_12V,XMIT_B_12V,I_Atlas200DK-A,I_Atlas200DK-B,I_Pi-A,I_Pi-B,TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS
1682819610,1425.0,16205.0,14000.0,410.0,1660.0,13400.0,2110.0,1010.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,12.0,4.0,31.0,0.0,0.0,22.0,0.0,-1.0,-1.0
1682819611,1439.0,16205.0,14000.0,410.0,1660.0,13400.0,2110.0,1010.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,24.0,0.0,-1.0,-1.0
1682819612,1439.0,16205.0,14000.0,410.0,1660.0,13400.0,2110.0,1010.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,12.0,4.0,31.0,0.0,0.0,13.0,0.0,-1.0,-1.0
1682819613,1658.0,16196.0,14000.0,420.0,1660.0,13400.0,2110.0,1010.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,12.0,4.0,31.0,0.0,0.0,23.0,0.0,-1.0,-1.0
1682819614,1464.0,16205.0,14000.0,420.0,1660.0,13200.0,2120.0,1010.0,16000.0,-140.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,12.0,4.0,31.0,0.0,0.0,13.0,1.0,-1.0,-1.0
1682819615,1447.0,16210.0,14000.0,420.0,1660.0,13200.0,2120.0,1010.0,16000.0,-140.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,12.0,4.0,31.0,0.0,0.0,19.0,0.5,-1.0,-1.0
1682819616,1433.0,16210.0,14000.0,410.0,1660.0,13200.0,2120.0,1010.0,16000.0,-140.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,12.0,4.0,31.0,0.0,0.0,25.0,0.0,-1.0,-1.0
1682819617,1473.0,16205.0,14000.0,410.0,1660.0,13400.0,2100.0,1010.0,16000.0,-140.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,12.0,4.0,31.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1682819618,1453.0,16205.0,14000.0,410.0,1660.0,13400.0,2100.0,1010.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,12.0,4.0,31.0,0.0,0.0,26.0,0.0,-1.0,-1.0
1682819619,1464.0,16205.0,14000.0,440.0,1650.0,13400.0,2100.0,1010.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,12.0,4.0,31.0,0.0,0.0,27.0,0.0,-1.0,-1.0
