TIME,Total_I,Total_U,MPPT1_Uin,MPPT1_Iin,MPPT1_Iout,MPPT2_Uin,MPPT2_Iin,MPPT2_Iout,BATTERY1_U,BATTERY1_I,BATTERY2_U,BATTERY2_I,UV_U_3V3,UV_I,POBC_I_5V,XMIT_A_12V,XMIT_B_12V,I_Atlas200DK-A,I_Atlas200DK-B,I_Pi-A,I_Pi-B,TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS,FRAME_INDEX,FRAME_SUCCESS
1687787462,1473.0,15695.0,2600.0,0.0,0.0,2600.0,0.0,0.0,15600.0,-220.0,15600.0,-220.0,3300.0,140.0,540.0,0.0,0.0,0.0,580.0,0.0,0.0,15.0,4.0,31.0,0.0,0.0,15.0,0.0,-1.0,-1.0,-1.0,-1.0
1687787463,1509.0,15695.0,2600.0,0.0,0.0,2600.0,0.0,0.0,15600.0,-220.0,15600.0,-220.0,3300.0,140.0,540.0,0.0,0.0,0.0,580.0,0.0,0.0,15.0,4.0,31.0,0.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0
1687787464,1509.0,15695.0,2600.0,0.0,0.0,2600.0,0.0,0.0,15600.0,-220.0,15600.0,-220.0,3300.0,140.0,540.0,0.0,0.0,0.0,580.0,0.0,0.0,15.0,4.0,31.0,0.0,0.0,15.0,0.0,-1.0,-1.0,-1.0,-1.0
1687787465,1512.0,15695.0,2600.0,0.0,0.0,2600.0,0.0,0.0,15600.0,-220.0,15600.0,-220.0,3300.0,140.0,540.0,0.0,0.0,0.0,560.0,0.0,0.0,15.0,4.0,31.0,0.0,0.0,18.5,0.0,-1.0,-1.0,-1.0,-1.0
1687787466,1484.0,15695.0,2800.0,0.0,0.0,2600.0,0.0,0.0,15600.0,-220.0,15600.0,-220.0,3300.0,140.0,540.0,0.0,0.0,0.0,560.0,0.0,0.0,15.0,4.0,31.0,0.0,0.0,22.0,0.0,-1.0,-1.0,-1.0,-1.0
1687787467,1501.0,15695.0,2800.0,0.0,0.0,2800.0,0.0,0.0,15600.0,-220.0,15600.0,-220.0,3300.0,140.0,540.0,0.0,0.0,0.0,560.0,0.0,0.0,16.0,4.0,31.0,0.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0
1687787468,1478.0,15695.0,2800.0,0.0,0.0,2800.0,0.0,0.0,15600.0,-220.0,15600.0,-220.0,3300.0,140.0,540.0,0.0,0.0,0.0,560.0,0.0,0.0,16.0,4.0,31.0,0.0,0.0,11.0,0.0,-1.0,-1.0,-1.0,-1.0
1687787469,1478.0,15695.0,2800.0,0.0,0.0,2800.0,0.0,0.0,15600.0,-220.0,15600.0,-220.0,3300.0,140.0,520.0,0.0,0.0,0.0,560.0,0.0,0.0,16.0,4.0,31.0,0.0,0.0,25.0,0.0,-1.0,-1.0,-1.0,-1.0
1687787470,1487.0,15695.0,2800.0,0.0,0.0,2600.0,0.0,0.0,15600.0,-220.0,15600.0,-220.0,3300.0,140.0,520.0,0.0,0.0,0.0,560.0,0.0,0.0,16.0,4.0,31.0,0.0,0.0,13.0,0.0,-1.0,-1.0,-1.0,-1.0
1687787471,1492.0,15695.0,2800.0,0.0,0.0,2600.0,0.0,0.0,15600.0,-220.0,15600.0,-220.0,3300.0,140.0,540.0,0.0,0.0,0.0,560.0,0.0,0.0,16.0,4.0,31.0,0.0,0.0,18.0,0.0,-1.0,-1.0,-1.0,-1.0
